Mass,compounds,ElementalAssignment
234.6583605,unnamed,unassigned
234.7152132,unnamed,unassigned
234.7466201,unnamed,unassigned
234.7478763,unnamed,unassigned
234.7498736,unnamed,unassigned
234.7508605,unnamed,unassigned
234.7666409,unnamed,unassigned
234.7698156,unnamed,unassigned
234.7761617,unnamed,unassigned
234.8022785,unnamed,unassigned
234.8041985,unnamed,unassigned
234.8096996,unnamed,unassigned
234.8303651,unnamed,unassigned
234.8321394,unnamed,unassigned
234.8347601,unnamed,unassigned
234.8354507,unnamed,unassigned
234.8375508,unnamed,unassigned
234.8417936,unnamed,unassigned
234.8460433,unnamed,unassigned
234.8581437,unnamed,unassigned
234.8592857,unnamed,unassigned
234.8632857,unnamed,unassigned
234.8643724,unnamed,unassigned
234.8682335,unnamed,unassigned
234.8687781,unnamed,unassigned
234.8688478,unnamed,unassigned
234.8766485,unnamed,unassigned
234.8802871,unnamed,unassigned
234.8819994,unnamed,unassigned
234.8927086,unnamed,unassigned
234.8993981,unnamed,unassigned
234.9005022,unnamed,unassigned
234.9017264,unnamed,unassigned
234.9066182,unnamed,unassigned
234.9088515,unnamed,unassigned
234.9132925,lignin,CHONS
234.9137003,unnamed,unassigned
234.9204185,unnamed,unassigned
234.9215096,unnamed,unassigned
234.928848,unnamed,unassigned
234.9357404,unnamed,unassigned
234.9384995,lignin,CHOS
234.956956,unnamed,unassigned
234.9586998,unnamed,unassigned
234.9611718,unnamed,unassigned
234.9712087,tannin,CHONSP
234.9775132,unnamed,unassigned
234.9816526,unnamed,unassigned
234.9884035,condHC,CHO
234.9934055,unnamed,unassigned
234.9959529,unnamed,unassigned
234.9988653,unnamed,unassigned
235.0034709,condHC,CHO
235.0061836,unnamed,unassigned
235.0143052,unnamed,unassigned
235.0241964,unnamed,unassigned
235.024805,condHC,CHO
235.0282806,carbohydrate,CHOS
235.0312545,unnamed,unassigned
235.0459486,carbohydrate,CHO
235.0508637,unnamed,unassigned
235.0533158,unnamed,unassigned
235.0606122,unnamed,unassigned
235.0611865,lignin,CHO
235.0630823,unnamed,unassigned
235.0637213,unnamed,unassigned
235.0645255,amino_sugar,CHOS
235.0690283,unnamed,unassigned
235.0724532,lignin,CHON
235.0741088,unnamed,unassigned
235.0777029,unnamed,unassigned
235.0783471,unnamed,unassigned
235.0811588,unnamed,unassigned
235.0823061,carbohydrate,CHO
235.086211,unnamed,unassigned
235.0935346,carbohydrate,CHON
235.0975732,lignin,CHO
235.0991325,unnamed,unassigned
235.0994718,unnamed,unassigned
235.1009259,protein,CHOS
235.1088282,lignin,CHON
235.1186912,amino_sugar,CHO
235.133966,lignin,CHO
235.1373353,unnamed,unassigned
235.1470095,unnamed,unassigned
235.1571325,unnamed,unassigned
235.1589455,unnamed,unassigned
235.1612775,unnamed,unassigned
235.1694875,unnamed,unassigned
235.1698208,unnamed,unassigned
235.1703397,lipid,CHO
235.2476879,unnamed,unassigned
235.252976,unnamed,unassigned
235.2557867,unnamed,unassigned
235.299677,unnamed,unassigned
235.3073492,unnamed,unassigned
235.3128642,unnamed,unassigned
235.3134764,unnamed,unassigned
235.3171291,unnamed,unassigned
235.3373253,unnamed,unassigned
235.3571408,unnamed,unassigned
235.3744426,unnamed,unassigned
235.41304,unnamed,unassigned
235.4322816,unnamed,unassigned
235.4527496,unnamed,unassigned
235.4695513,unnamed,unassigned
235.5394053,unnamed,unassigned
235.6318671,unnamed,unassigned
235.6365228,unnamed,unassigned
235.6457989,unnamed,unassigned
235.6622787,unnamed,unassigned
235.6735928,unnamed,unassigned
235.6836171,unnamed,unassigned
235.7097588,unnamed,unassigned
235.754139,unnamed,unassigned
235.7659603,unnamed,unassigned
235.7952419,unnamed,unassigned
235.8517696,unnamed,unassigned
235.8555252,unnamed,unassigned
235.8564871,unnamed,unassigned
235.858057,unnamed,unassigned
235.8641571,unnamed,unassigned
235.8749647,unnamed,unassigned
235.8781547,unnamed,unassigned
235.8859165,unnamed,unassigned
235.8926455,unnamed,unassigned
235.9132909,unnamed,unassigned
235.9163633,unnamed,unassigned
235.9311953,unnamed,unassigned
235.9694962,tannin,CHONS
235.9862272,unnamed,unassigned
235.9962467,unnamed,unassigned
235.9998116,unnamed,unassigned
236.0038539,unnamed,unassigned
236.0158134,unnamed,unassigned
236.0200284,condHC,CHON
236.022043,unnamed,unassigned
236.0326676,unnamed,unassigned
236.0461637,unnamed,unassigned
236.0564268,lignin,CHON
236.0690652,unnamed,unassigned
236.0775881,carbohydrate,CHON
236.0817187,amino_sugar,CHOP
236.0927894,lignin,CHON
236.0961755,protein,CHONS
236.0967645,unnamed,unassigned
236.1048444,unnamed,unassigned
236.1054043,unnamed,unassigned
236.1139627,amino_sugar,CHON
236.1185306,protein,CHOP
236.1255597,unnamed,unassigned
236.1303208,unnamed,unassigned
236.1418064,unnamed,unassigned
236.1437431,unnamed,unassigned
236.1592856,unnamed,unassigned
236.1711567,unnamed,unassigned
236.197056,unnamed,unassigned
236.2004391,unnamed,unassigned
236.2122926,unnamed,unassigned
236.2245855,unnamed,unassigned
236.2310443,unnamed,unassigned
236.2337028,unnamed,unassigned
236.2772512,unnamed,unassigned
236.2994969,unnamed,unassigned
236.3029864,unnamed,unassigned
236.319761,unnamed,unassigned
236.3346113,unnamed,unassigned
236.36963,unnamed,unassigned
236.394339,unnamed,unassigned
236.4925414,unnamed,unassigned
236.5598824,unnamed,unassigned
236.5948033,unnamed,unassigned
236.5975438,unnamed,unassigned
236.598055,unnamed,unassigned
236.6030856,unnamed,unassigned
236.6195496,unnamed,unassigned
236.6413421,unnamed,unassigned
236.666786,unnamed,unassigned
236.6795331,unnamed,unassigned
236.6849371,unnamed,unassigned
236.7015386,unnamed,unassigned
236.7617728,unnamed,unassigned
236.7636674,unnamed,unassigned
236.7645829,unnamed,unassigned
236.7689182,unnamed,unassigned
236.7804041,unnamed,unassigned
236.8049262,unnamed,unassigned
236.8144359,unnamed,unassigned
236.8287681,unnamed,unassigned
236.8486049,unnamed,unassigned
236.8507102,unnamed,unassigned
236.8549435,unnamed,unassigned
236.856308,unnamed,unassigned
236.8653105,unnamed,unassigned
236.8658515,unnamed,unassigned
236.8706689,unnamed,unassigned
236.8738393,unnamed,unassigned
236.8773215,unnamed,unassigned
236.8782322,unnamed,unassigned
236.8790255,unnamed,unassigned
236.8959302,unnamed,unassigned
236.9026861,unnamed,unassigned
236.910548,unnamed,CHONS
236.922682,unnamed,unassigned
236.9337954,unnamed,unassigned
236.9409383,unnamed,unassigned
236.9507194,condHC,CHOS
236.953352,tannin,CHOS
236.9590932,unnamed,unassigned
236.9659008,unnamed,unassigned
236.9781335,unnamed,unassigned
236.9953183,unnamed,unassigned
237.0002182,unnamed,unassigned
237.0034746,unnamed,unassigned
237.004051,condHC,CHO
237.0116889,unnamed,unassigned
237.0145765,unnamed,unassigned
237.0163505,unsatHC,CHONS
237.0193142,condHC,CHO
237.0300205,unnamed,unassigned
237.0324863,unnamed,unassigned
237.0379057,condHC,CHOS
237.0398712,unnamed,unassigned
237.0404491,lignin,CHO
237.0438303,carbohydrate,CHOS
237.0517105,lignin,CHON
237.0535158,unnamed,unassigned
237.0557582,condHC,CHO
237.0589251,lignin,CHOS
237.0615537,carbohydrate,CHO
237.0640352,unnamed,unassigned
237.0668024,condHC,CHON
237.0743441,unnamed,unassigned
237.0768405,lignin,CHO
237.0786974,unnamed,unassigned
237.0802174,amino_sugar,CHOS
237.0853125,unnamed,unassigned
237.0865298,unnamed,unassigned
237.0880951,lignin,CHON
237.0898376,unnamed,unassigned
237.0909824,unnamed,unassigned
237.0983588,unnamed,unassigned
237.1011442,unnamed,unassigned
237.1069852,unnamed,unassigned
237.1087775,unnamed,unassigned
237.1126427,unnamed,unassigned
237.1132291,lignin,CHO
237.1166061,unnamed,unassigned
237.1496201,lipid,CHO
237.1785343,unnamed,unassigned
237.1859912,lipid,CHO
237.2095242,unnamed,unassigned
237.2280613,unnamed,unassigned
237.3120972,unnamed,unassigned
237.3644561,unnamed,unassigned
237.3747818,unnamed,unassigned
237.3934755,unnamed,unassigned
237.428852,unnamed,unassigned
237.4487342,unnamed,unassigned
237.5253384,unnamed,unassigned
237.5357147,unnamed,unassigned
237.5648166,unnamed,unassigned
237.6514059,unnamed,unassigned
237.671701,unnamed,unassigned
237.6870047,unnamed,unassigned
237.696723,unnamed,unassigned
237.7294304,unnamed,unassigned
237.7312887,unnamed,unassigned
237.7607439,unnamed,unassigned
237.7629962,unnamed,unassigned
237.763946,unnamed,unassigned
237.7650156,unnamed,unassigned
237.7792833,unnamed,unassigned
237.8204074,unnamed,unassigned
237.8331143,unnamed,unassigned
237.8613158,unnamed,unassigned
237.8906208,unnamed,unassigned
237.8942438,unnamed,unassigned
237.9354495,unnamed,unassigned
237.9357033,unnamed,unassigned
237.9372215,unnamed,unassigned
237.9654645,unnamed,unassigned
237.9674143,condHC,CHOP
237.9886199,unnamed,unassigned
237.990635,unnamed,unassigned
238.0013347,unnamed,unassigned
238.0219089,unnamed,unassigned
238.0271799,unnamed,unassigned
238.0357026,lignin,CHON
238.03621,carbohydrate,CHONP
238.0431804,protein,CHOSP
238.0681769,carbohydrate,CHON
238.0720928,lignin,CHON
238.0736923,unnamed,unassigned
238.0754535,amino_sugar,CHONS
238.1121401,unnamed,unassigned
238.1295571,unnamed,unassigned
238.1439565,unnamed,unassigned
238.1490397,unnamed,unassigned
238.151613,unnamed,unassigned
238.1525489,unnamed,unassigned
238.1689847,unnamed,unassigned
238.177983,unnamed,unassigned
238.1827824,unnamed,unassigned
238.1943992,unnamed,unassigned
238.1987477,unnamed,unassigned
238.2022861,unnamed,unassigned
238.2082147,unnamed,unassigned
238.2402607,unnamed,unassigned
238.2595699,unnamed,unassigned
238.2933361,unnamed,unassigned
238.3209131,unnamed,unassigned
238.3585097,unnamed,unassigned
238.3921055,unnamed,unassigned
238.3984315,unnamed,unassigned
238.4130297,unnamed,unassigned
238.4138695,unnamed,unassigned
238.4416223,unnamed,unassigned
238.4702308,unnamed,unassigned
238.5262821,unnamed,unassigned
238.6061719,unnamed,unassigned
238.6278085,unnamed,unassigned
238.6307488,unnamed,unassigned
238.632188,unnamed,unassigned
238.6379466,unnamed,unassigned
238.6717183,unnamed,unassigned
238.7466839,unnamed,unassigned
238.7535202,unnamed,unassigned
238.7573344,unnamed,unassigned
238.7856387,unnamed,unassigned
238.7923878,unnamed,unassigned
238.8258382,unnamed,unassigned
238.8533766,unnamed,unassigned
238.8581589,unnamed,unassigned
238.8628925,unnamed,unassigned
238.8677227,unnamed,unassigned
238.8718959,unnamed,unassigned
238.8753453,unnamed,unassigned
238.8768526,unnamed,unassigned
238.8918316,unnamed,unassigned
238.8930458,unnamed,unassigned
238.8939158,unnamed,unassigned
238.8943347,unnamed,unassigned
238.8990644,unnamed,unassigned
238.9008623,unnamed,unassigned
238.9104148,unnamed,unassigned
238.9107758,unnamed,unassigned
238.9142878,unnamed,unassigned
238.9200897,unnamed,unassigned
238.9241574,unnamed,unassigned
238.9294781,unnamed,unassigned
238.9308999,unnamed,unassigned
238.9350043,unnamed,unassigned
238.9560256,condHC,CHONSP
238.9629701,condHC,CHOS
238.9712589,unnamed,unassigned
238.972758,unnamed,unassigned
238.9762634,unnamed,unassigned
239.0068871,unnamed,unassigned
239.0091767,unnamed,unassigned
239.0116316,unnamed,unassigned
239.0167009,amino_sugar,CHONS
239.0191338,unnamed,unassigned
239.0197269,tannin,CHO
239.0232004,carbohydrate,CHOS
239.0273228,unnamed,unassigned
239.0291853,unnamed,unassigned
239.0349844,condHC,CHO
239.0547903,unnamed,unassigned
239.0555451,unnamed,unassigned
239.0561073,lignin,CHO
239.059587,carbohydrate,CHOS
239.0655917,unnamed,unassigned
239.0673639,lignin,CHON
239.0713137,lignin,CHO
239.0747035,lignin,CHOS
239.0754408,unnamed,unassigned
239.0772196,carbohydrate,CHO
239.080436,unnamed,unassigned
239.0901466,unnamed,unassigned
239.0919127,unnamed,unassigned
239.0924834,lignin,CHO
239.0942194,unnamed,unassigned
239.0958685,unnamed,unassigned
239.0981609,unnamed,unassigned
239.1037313,lignin,CHON
239.1053495,unnamed,unassigned
239.1282737,unnamed,unassigned
239.1288714,protein,CHO
239.1458757,unnamed,unassigned
239.1652598,lipid,CHO
239.196215,unnamed,unassigned
239.2016787,lipid,CHO
239.2167517,unnamed,unassigned
239.2361676,unnamed,unassigned
239.2695676,unnamed,unassigned
239.2735316,unnamed,unassigned
239.3107186,unnamed,unassigned
239.3131085,unnamed,unassigned
239.3167647,unnamed,unassigned
239.3364766,unnamed,unassigned
239.3677861,unnamed,unassigned
239.4138842,unnamed,unassigned
239.4142733,unnamed,unassigned
239.4175529,unnamed,unassigned
239.4185061,unnamed,unassigned
239.4255014,unnamed,unassigned
239.4455905,unnamed,unassigned
239.4949968,unnamed,unassigned
239.5289478,unnamed,unassigned
239.5424793,unnamed,unassigned
239.5601102,unnamed,unassigned
239.6022539,unnamed,unassigned
239.6027678,unnamed,unassigned
239.6139408,unnamed,unassigned
239.6220534,unnamed,unassigned
239.7210683,unnamed,unassigned
239.7400021,unnamed,unassigned
239.7507761,unnamed,unassigned
239.7597608,unnamed,unassigned
239.7603584,unnamed,unassigned
239.7620593,unnamed,unassigned
239.7629656,unnamed,unassigned
239.7764001,unnamed,unassigned
239.8033049,unnamed,unassigned
239.8127654,unnamed,unassigned
239.8582756,unnamed,unassigned
239.8887826,unnamed,unassigned
239.8991997,unnamed,unassigned
239.904915,unnamed,unassigned
239.905803,unnamed,unassigned
239.9327591,unnamed,unassigned
239.9876358,unnamed,unassigned
239.9883762,unnamed,unassigned
240.0002068,unnamed,unassigned
240.0005623,carbohydrate,CHONS
240.0149752,condHC,CHON
240.0169475,unnamed,unassigned
240.0224168,unnamed,unassigned
240.0246446,unnamed,unassigned
240.0427286,unnamed,unassigned
240.0513676,lignin,CHON
240.0616846,unnamed,unassigned
240.0691513,unnamed,unassigned
240.0756707,unnamed,unassigned
240.0877496,lignin,CHON
240.1007925,unnamed,unassigned
240.1241366,protein,CHON
240.149256,unnamed,unassigned
240.1713915,unnamed,unassigned
240.1779113,unnamed,unassigned
240.2437628,unnamed,unassigned
240.2646348,unnamed,unassigned
240.2684132,unnamed,unassigned
240.2913081,unnamed,unassigned
240.3280237,unnamed,unassigned
240.3389181,unnamed,unassigned
240.3867717,unnamed,unassigned
240.3877484,unnamed,unassigned
240.3923957,unnamed,unassigned
240.4208464,unnamed,unassigned
240.461508,unnamed,unassigned
240.5187797,unnamed,unassigned
240.5235832,unnamed,unassigned
240.5280289,unnamed,unassigned
240.5778796,unnamed,unassigned
240.6028304,unnamed,unassigned
240.6100315,unnamed,unassigned
240.70653,unnamed,unassigned
240.727445,unnamed,unassigned
240.7420178,unnamed,unassigned
240.7515561,unnamed,unassigned
240.7607956,unnamed,unassigned
240.7827299,unnamed,unassigned
240.7835988,unnamed,unassigned
240.789443,unnamed,unassigned
240.796655,unnamed,unassigned
240.799867,unnamed,unassigned
240.8107018,unnamed,unassigned
240.8116643,unnamed,unassigned
240.8255144,unnamed,unassigned
240.8517165,unnamed,unassigned
240.8551055,unnamed,unassigned
240.8586008,unnamed,unassigned
240.8842942,unnamed,unassigned
240.8882312,unnamed,unassigned
240.8909491,unnamed,unassigned
240.9087395,unnamed,unassigned
240.9157753,unnamed,unassigned
240.9530897,unnamed,unassigned
240.9620513,unnamed,unassigned
240.968891,unnamed,unassigned
240.9716547,condHC,CHONSP
240.9853526,lipid,CHOS
240.9883974,unnamed,unassigned
240.9908941,unnamed,unassigned
240.9983401,unnamed,unassigned
240.9989676,condHC,CHO
241.0087107,unnamed,unassigned
241.0094553,unnamed,unassigned
241.014242,condHC,CHO
241.0176049,lignin,CHOS
241.0192089,unnamed,unassigned
241.0241063,unnamed,unassigned
241.0248702,unnamed,unassigned
241.0353711,tannin,CHO
241.0387378,carbohydrate,CHOS
241.0466153,tannin,CHON
241.0506295,condHC,CHO
241.054001,lignin,CHOS
241.0597034,unnamed,unassigned
241.0694568,unsatHC,CHOS
241.0711598,unnamed,unassigned
241.0717659,lignin,CHO
241.0829982,lignin,CHON
241.0846788,unnamed,unassigned
241.087061,lignin,CHO
241.1075467,unnamed,unassigned
241.1081554,protein,CHO
241.1187571,unnamed,unassigned
241.1193845,protein,CHON
241.1234216,unsatHC,CHO
241.1355579,unnamed,unassigned
241.1439645,unnamed,unassigned
241.1445418,protein,CHO
241.1809324,lipid,CHO
241.2167156,unnamed,unassigned
241.2173302,lipid,CHO
241.2874333,unnamed,unassigned
241.3079667,unnamed,unassigned
241.3449969,unnamed,unassigned
241.3502615,unnamed,unassigned
241.3505451,unnamed,unassigned
241.3558921,unnamed,unassigned
241.4193378,unnamed,unassigned
241.5179568,unnamed,unassigned
241.5216457,unnamed,unassigned
241.5409322,unnamed,unassigned
241.5616352,unnamed,unassigned
241.5815984,unnamed,unassigned
241.5973077,unnamed,unassigned
241.6204005,unnamed,unassigned
241.6468701,unnamed,unassigned
241.6588256,unnamed,unassigned
241.6783661,unnamed,unassigned
241.6791364,unnamed,unassigned
241.7034627,unnamed,unassigned
241.7144188,unnamed,unassigned
241.7332395,unnamed,unassigned
241.7471258,unnamed,unassigned
241.7557005,unnamed,unassigned
241.7566663,unnamed,unassigned
241.7569395,unnamed,unassigned
241.7574026,unnamed,unassigned
241.7582992,unnamed,unassigned
241.7589543,unnamed,unassigned
241.7600031,unnamed,unassigned
241.7622279,unnamed,unassigned
241.8021836,unnamed,unassigned
241.8098431,unnamed,unassigned
241.8129058,unnamed,unassigned
241.8735762,unnamed,unassigned
241.895845,unnamed,unassigned
241.8976024,unnamed,unassigned
